image_name,color_hue_hist_0,color_hue_hist_1,color_hue_hist_2,color_hue_hist_3,color_hue_hist_4,color_hue_hist_5,color_hue_hist_6,color_hue_hist_7,color_hsv_mean_0,color_hsv_mean_1,color_hsv_mean_2,color_hsv_std_0,color_hsv_std_1,color_hsv_std_2,color_dominant_colors_0_0,color_dominant_colors_0_1,color_dominant_colors_0_2,color_dominant_colors_1_0,color_dominant_colors_1_1,color_dominant_colors_1_2,color_dominant_colors_2_0,color_dominant_colors_2_1,color_dominant_colors_2_2,shape_area,shape_perimeter,shape_aspect_ratio,shape_circularity,shape_solidity,shape_hu_moments_0,shape_hu_moments_1,shape_hu_moments_2,shape_hu_moments_3,edge_convexity,edge_significant_concavities,edge_complexity,edge_angle_variance,vein_vein_density,vein_direction_consistency,vein_mean_vein_width,vein_var_vein_width,tree_type
image_230.JPG,0.0491320863366127,0.046785835176706314,0.37673234939575195,1.0,0.3509036898612976,0.13655975461006165,0.02680293470621109,2.9831426218152046e-10,73.66884902077487,100.83844911147011,70.28486806677437,14.023891202956936,37.767404882774024,25.890282231530612,39,52,29,71,83,56,183,186,181,35081.0,830.582820892334,0.8582995951417004,0.6390221912558617,0.9569024303756035,0.784894654697443,3.2402392758234377,3.705333396929378,5.499872922615091,0.8480852256107354,7,4.43452351268646,0.07910819827969101,0.3076835869965706,0.43114733186218834,0.84451735,0.55483794,apples
image_344.JPG,0.043984584510326385,0.028865400701761246,0.16181166470050812,1.0,0.46763601899147034,0.14553456008434296,0.015582353807985783,-1.5279510989785194e-10,73.7512362212836,100.7842793860101,80.71775522818585,14.115431089244352,34.907697065487056,23.743931508809723,79,93,62,51,66,38,166,168,162,38459.0,876.3818101882935,0.9233870967741935,0.6292469827439549,0.9518258652906164,0.7675618879266729,2.4511095752145673,4.709066492634968,5.727612535563634,0.8534606291691329,7,4.468835425510279,0.05787334518237238,0.28811682291130114,0.436217191691767,0.83524895,0.42811325,apples
image_383.JPG,0.06746252626180649,0.04705719277262688,0.21343699097633362,1.0,0.47559690475463867,0.13473071157932281,0.022654082626104355,2.6193447411060333e-10,72.42387928975236,97.45811768452903,83.29962576638268,17.13277697940754,41.03925604417231,30.202987272480698,81,95,64,183,187,180,41,56,32,24851.0,789.9554046392441,0.9441860465116279,0.500436045828037,0.9351621886054038,0.686237529550448,1.8060216378367266,3.322409194572183,3.9886899313092687,0.8356029951468696,8,5.011071968421062,0.12746468763108768,0.32876821402977946,0.43987498703336114,0.7662623,0.43408278,apples
image_397.JPG,0.05338352918624878,0.0497591532766819,0.20546695590019226,1.0,0.45365476608276367,0.07075714319944382,0.008604967035353184,2.6557245291769505e-10,78.6636439479125,94.20932931916283,77.333091515833,15.371516052788824,37.8030652966072,29.88189613562672,78,85,57,34,43,25,165,170,158,27508.5,727.1442230939865,0.8915094339622641,0.6537860614299507,0.9611131492060164,0.7549878179663387,2.2845897352455324,4.124516206107978,5.569838778208048,0.8756398813148557,13,4.384167147384114,0.07834171136194572,0.3194530088142479,0.43065497743255543,0.79283637,0.47514284,apples
image_432.JPG,0.05424940586090088,0.02084909938275814,0.35858362913131714,1.0,0.3683166801929474,0.40484827756881714,0.06424340605735779,3.019522409886122e-10,66.89852613054272,113.94959303604539,84.37946639011973,15.647431979509024,38.76152357659106,25.082874448425898,57,84,47,141,150,140,5,11,7,31500.0,830.381810426712,0.9273504273504274,0.5740698826040221,0.9223201475712236,0.7833403962616734,3.6812543787818033,3.8760522913721362,6.527185575032894,0.8145449891241522,8,4.678671467542028,0.0771062843835106,0.21212406901103045,0.4356919763054079,1.1883959,0.8822451,apples
image_380.JPG,0.06087430194020271,0.1442870795726776,0.6741454601287842,1.0,0.41403380036354065,0.1740773618221283,0.06451722979545593,-1.6880221664905548e-09,68.71640319564848,111.7748427672956,67.90589835118136,17.06298561222493,47.61295373502944,31.467018111833426,184,190,183,80,90,61,29,46,25,29372.0,809.3279877901077,0.9908675799086758,0.5635004473112919,0.9478049016602398,0.7213858230024048,1.99174710281267,4.244166922664147,4.975780808697672,0.8501024283544419,11,4.722345949547359,0.08895332128944777,0.344994050654428,0.43675514364586954,0.7229355,0.38639683,apples
image_183.JPG,0.05351867154240608,0.048844870179891586,0.38184723258018494,1.0,0.32043397426605225,0.08914127945899963,0.01256841141730547,-4.5838532969355583e-10,76.96673076225375,95.55269745673547,68.61466458658346,14.489499545273743,40.15889069787787,26.52947460818624,66,74,50,32,42,24,148,154,142,27476.5,742.1147854328156,0.9,0.6269445136342806,0.9528540712997642,0.7385324303633708,2.141683592992585,3.8190716389730563,5.046906947048406,0.8942167302110843,12,4.477033859047579,0.06596521274438194,0.34814787940354824,0.4165141979272535,0.72248393,0.39893037,apples
image_75.JPG,0.052504148334264755,0.11061150580644608,0.28092139959335327,0.9999999403953552,0.2979385554790497,0.0968455970287323,0.023496586829423904,-2.000888343900442e-11,78.60089875017553,97.80757618312035,65.55297710995647,14.952214078007765,38.83787101355038,28.01771803944424,32,41,23,74,80,54,190,190,185,28299.0,721.2691123485565,0.8968609865470852,0.683575178414132,0.9524594853844471,0.7922969012330155,4.9704534980443915,4.324609696626547,6.667883849372512,0.8718448626686089,9,4.287575590336005,0.07963151235502693,0.3124561157140851,0.43147635488861913,0.8033313,0.4732524,apples
image_257.JPG,0.055922456085681915,0.02211269922554493,1.0,0.6883522272109985,0.804074227809906,0.3685559332370758,0.07971085608005524,9.022187441587448e-10,61.30529464552797,100.02422973377206,96.69267125336525,13.205273381294141,37.37951083827868,30.343629005972264,43,71,41,146,165,146,74,109,73,33210.5,753.0264720916748,0.9247787610619469,0.7359779290317431,0.9714933450343718,0.7896580059917204,3.220500697544982,4.807293877142901,6.725336681036408,0.8886333396118273,11,4.132116302739259,0.0732642863480096,0.39955130122644333,0.43035597379181656,0.6082872,0.28424355,apples
image_242.JPG,0.05149473622441292,0.029616432264447212,0.22594591975212097,1.0,0.41746923327445984,0.11000389605760574,0.010094824247062206,-1.2187229003757238e-10,71.72054962366532,99.05674193360173,75.76150883948888,13.459859161531408,35.46803687048759,24.716723659504698,42,56,32,69,85,56,177,182,175,34086.0,794.2396750450134,0.8806584362139918,0.6790202842769242,0.954215248519799,0.7929267974945411,4.260830798769199,4.244722863664244,7.327245468653348,0.8654653543018517,10,4.301932165301496,0.06087535503606625,0.2531652955248264,0.4265047293701303,1.0560877,0.841761,apples
